initial_lat,initial_lon,windage_coefficient,terminal_lat,terminal_lon,synthetic_bfo,satellite_probability_weight,barnacle_survival_probability,fused_drift_sat_barnacle_weight,acoustic_waveguide_probability,final_joint_probability
-30.02257825934143,93.63138168175698,0.0115327903886737,-29.92030699048751,93.4505944717203,179.50665115975133,0.998069283765322,0.0189051916665156,0.0189346781012855,0.3321459096999827,0.006289893025668709
-32.37671212151168,91.81512890939167,0.0071291117207193,-32.429764766316865,91.79082458089704,179.513780193262,0.9974113803505992,0.9108787439118096,0.9116980758566384,0.5233191383499648,0.4771710425153071
-31.58668568807268,91.24684334084066,0.0130913068336431,-31.62766828237461,91.18876110387998,179.50463832346728,0.9982546203395596,0.5791221335461721,0.5801330984345275,0.5053608471608945,0.29321464667032743
-31.757134348459303,93.3375583834987,0.0146715613352793,-31.69579686221467,93.22177262610934,179.5171503288797,0.9970995640470348,0.6199867898704748,0.6203504675470131,0.40507432103090285,0.25132069442674104
-33.92184565948115,92.10305569107304,0.0170030552252165,-33.846829508281495,92.06276780554846,179.52561541652327,0.9963140762673084,0.9971768469515764,0.996975770860238,0.6243552241009968,0.6225479082978799
-32.8008252147286,92.06654259416288,0.0133850365273224,-32.752159620928595,91.98197488206246,179.51719264721564,0.9970956453380512,0.9581294048301778,0.9586876656180728,0.5349291737804253,0.5128966331464452
-34.99503321191596,94.32590861289547,0.0108238149529113,-34.96325860469607,94.27401124205927,179.54687283584033,0.9943273075814142,0.999826324197835,0.9976313433609586,0.5711531819787538,0.5698743506483958
-34.0495128901824,93.08968807711688,0.014299229040816,-33.98402711256075,93.13405720003698,179.5328621343133,0.9956390689054032,0.9979949271147464,0.997117676256998,0.5590175097229888,0.5574786643593929
-34.997720899186106,92.3224873287546,0.0099477582424869,-34.92809703825169,92.34913144996275,179.5353079786397,0.995410711859076,0.9998103693346752,0.998702410484496,0.7225295103847333,0.7216857204797271
-30.361591379952568,92.68219057537496,0.014335574411834,-30.3533380889974,92.48361881170852,179.50354228015152,0.9983554635528508,0.0538267682743736,0.0539261799096742,0.3802111594185044,0.020505999395304626
-31.108574197167023,92.20966380776484,0.0098581905247973,-31.05851391095744,92.12082309170052,179.50613496265586,0.998116831382404,0.2490444210242676,0.2494447385846498,0.4252219651687925,0.10608316359093925
-34.13223066734232,91.9115676316322,0.0148410960835637,-34.10766313138611,91.84680296205022,179.5263131624888,0.996249186778651,0.9985272614505832,0.998260892535733,0.6692517962657465,0.6681747004727961
-32.59725174308781,92.19378034647768,0.0110794581255965,-32.5337318511293,92.13869940259276,179.51654419948994,0.997155683165405,0.9298462265112968,0.930444029087822,0.5093812862424825,0.47401235697977606
-30.067040515549216,91.70269381508186,0.0121366750194117,-30.02884044058616,91.52074560589377,179.49560543055924,0.9990840731841886,0.0246528992421605,0.0247164553703809,0.4068547863817622,0.010057314752107162
-32.570263113037015,91.66248907490784,0.0126729240200255,-32.47163788646122,91.58359609483418,179.51288413311593,0.9974942001487136,0.9190191844663796,0.9199222178696002,0.5394867812396238,0.4963503589866176
-32.784410857250684,92.07837855435464,0.0142672280650493,-32.7587690747594,91.98178023708078,179.51723892660547,0.9970913597396444,0.958787295710039,0.9593418164755552,0.5354405581526611,0.5137372591455198
-34.6012581866615,93.99066362574086,0.0063917746514374,-34.58632965233762,94.10820763622996,179.54309724113668,0.994681669388456,0.999554480592916,0.9977155391940626,0.5469214565582259,0.5457429353730611
-34.28709008184832,92.28076254486228,0.0136833863717831,-34.25305250320215,92.24311998286277,179.52965307448784,0.9959382745446036,0.9989756081657144,0.998397439712313,0.6521317914795975,0.6511713069970596
-30.260284330975985,90.38292509408456,0.0125131142288005,-30.19729130042379,90.14050542632792,179.48878597208122,0.9997078096469793,0.0370843150203315,0.0372031315513995,0.47995487079977706,0.017858144213454843
-34.95706346521903,91.12575391692133,0.0152867107902143,-34.91958005288413,91.1941487414462,179.52878058906865,0.9960195427860736,0.999806289128146,0.9993091765613454,0.8377968232989423,0.8373268337857985
